1 0.22 0.07
6 0.39 0.12
11 0.67 0.18
16 1.07 0.29
21 1.27 0.31
26 2.01 0.47
31 2.72 0.8
36 5.79 0.77
41 8.92 1.02
46 5.5 1.38
51 10.56 2.51
56 8.01 3.3
61 28.12 3.2
66 36.36 2.89
71 13.12 4.33
76 95.53 4.1
81 131.44 3.3
86 41.53 8.49
91 62.53 11.25
96 206.54 13.56
101 688.99 11.29
