1 0.32 0.32
6 0.58 0.58
11 0.8 0.8
16 1.18 1.18
21 1.44 1.44
26 1.83 1.83
31 2.24 2.24
36 3.56 3.56
41 4.11 4.11
46 5.2 5.2
51 4.9 4.9
56 5.76 5.76
61 7.22 7.22
66 8.79 8.79
71 9.17 9.17
76 14.81 14.81
81 14.41 14.41
86 14.1 14.1
91 21.26 21.26
96 17.42 17.42
101 15.35 15.35
106 29.14 29.14
111 23.02 23.02
116 25.7 25.7
121 24.14 24.14
