0	1	1	1
1	4.44E-01	7.15E-02	1.32E-01
2	2.96E-01	5.56E-02	3.85E-03
3	2.30E-01	1.01E-02	1.07E-03
4	1.02E-01	5.78E-03	5.35E-04
5	6.83E-02	3.00E-03	3.75E-04
6	2.17E-02	2.00E-03	?
7	1.16E-02	1.14E-03	?
8	7.71E-03	5.71E-04	?
9	5.78E-03	5.71E-04	?
10	3.85E-03	5.71E-04	?
11	3.43E-03	5.71E-04	?
12	1.71E-03	5.71E-04	?
13	1.14E-03	5.71E-04	?
